"original_name","processed_name"
"ジェイゾロフト錠５０ｍｇ","じぇいぞろふと錠５０ｍｇ"
"ジェイゾロフトＯＤ錠１００ｍｇ","じぇいぞろふとｏｄ錠１００ｍｇ"
"ジェイゾロフトＯＤ錠２５ｍｇ","じぇいぞろふとｏｄ錠２５ｍｇ"
"ジェイゾロフトＯＤ錠５０ｍｇ","じぇいぞろふとｏｄ錠５０ｍｇ"
"ジェセリ錠４０ｍｇ","じぇせり錠４０ｍｇ"
"ジェニナック錠２００ｍｇ","じぇになっく錠２００ｍｇ"
"ジェノトロピンゴークイック注用１２ｍｇ","じぇのとろぴんごーくいっく注用１２ｍｇ"
"ジェノトロピンゴークイック注用５．３ｍｇ","じぇのとろぴんごーくいっく注用５．３ｍｇ"
"ジェノトロピンＴＣ注用１２ｍｇ","じぇのとろぴんｔｃ注用１２ｍｇ"
"ジェノトロピンＴＣ注用５．３ｍｇ","じぇのとろぴんｔｃ注用５．３ｍｇ"
"ジェブタナ点滴静注６０ｍｇ","じぇぶたな点滴静注６０ｍｇ"
"ジェミーナ配合錠","じぇみーな配合錠"
"ジェムザール注射用１ｇ","じぇむざーる注射用１ｇ"
"ジェムザール注射用２００ｍｇ","じぇむざーる注射用２００ｍｇ"
"ジェービックＶ","じぇーびっくｖ"
"ジエノゲスト錠０．５ｍｇ","じえのげすと錠０．５ｍｇ"
"ジエノゲスト錠１ｍｇ","じえのげすと錠１ｍｇ"
"ジエノゲストＯＤ錠１ｍｇ","じえのげすとｏｄ錠１ｍｇ"
"ジオウダイコーＭ","じおうだいこーｍ"
"ジオクチルソジウムスルホサクシネート耳科用液５％","じおくちるそじうむするほさくしねーと耳科用液５％"
"ジオトリフ錠２０ｍｇ","じおとりふ錠２０ｍｇ"
"ジオトリフ錠３０ｍｇ","じおとりふ錠３０ｍｇ"
"ジオトリフ錠４０ｍｇ","じおとりふ錠４０ｍｇ"
"ジオン注無痛化剤付","じおん注無痛化剤付"
"ジオン注生食液付","じおん注生食液付"
"ジカディア錠１５０ｍｇ","じかでぃあ錠１５０ｍｇ"
"ジカベリン注２ｍＬ","じかべりん注２ｍｌ"
"ジカベリン注５ｍＬ","じかべりん注５ｍｌ"
"ジギラノゲン注０．４ｍｇ","じぎらのげん注０．４ｍｇ"
"ジクアス点眼液３％","じくあす点眼液３％"
"ジクアスＬＸ点眼液３％","じくあすｌｘ点眼液３％"
"ジクアホソルＮａ点眼液３％","じくあほそるｎａ点眼液３％"
"ジクトルテープ７５ｍｇ","じくとるてーぷ７５ｍｇ"
"ジクロフェナクナトリウムクリーム１％","じくろふぇなくなとりうむくりーむ１％"
"ジクロフェナクナトリウムテープ１５ｍｇ","じくろふぇなくなとりうむてーぷ１５ｍｇ"
"ジクロフェナクナトリウムテープ３０ｍｇ","じくろふぇなくなとりうむてーぷ３０ｍｇ"
"ジクロフェナクナトリウム坐剤１２．５ｍｇ","じくろふぇなくなとりうむ坐剤１２．５ｍｇ"
"ジクロフェナクナトリウム坐剤２５ｍｇ","じくろふぇなくなとりうむ坐剤２５ｍｇ"
"ジクロフェナクナトリウム坐剤５０ｍｇ","じくろふぇなくなとりうむ坐剤５０ｍｇ"
"ジクロフェナクナトリウムＳＲカプセル３７．５ｍｇ","じくろふぇなくなとりうむｓｒかぷせる３７．５ｍｇ"
"ジクロフェナクＮａクリーム１％","じくろふぇなくｎａくりーむ１％"
"ジクロフェナクＮａゲル１％","じくろふぇなくｎａげる１％"
"ジクロフェナクＮａテープ１５ｍｇ","じくろふぇなくｎａてーぷ１５ｍｇ"
"ジクロフェナクＮａテープ３０ｍｇ","じくろふぇなくｎａてーぷ３０ｍｇ"
"ジクロフェナクＮａパップ１４０ｍｇ","じくろふぇなくｎａぱっぷ１４０ｍｇ"
"ジクロフェナクＮａパップ２８０ｍｇ","じくろふぇなくｎａぱっぷ２８０ｍｇ"
"ジクロフェナクＮａパップ７０ｍｇ","じくろふぇなくｎａぱっぷ７０ｍｇ"
"ジクロフェナクＮａローション１％","じくろふぇなくｎａろーしょん１％"
"ジクロフェナクＮａ・ＰＦ点眼液０．１％","じくろふぇなくｎａ・ｐｆ点眼液０．１％"
"ジクロフェナクＮａ坐剤１２．５ｍｇ","じくろふぇなくｎａ坐剤１２．５ｍｇ"
"ジクロフェナクＮａ坐剤２５ｍｇ","じくろふぇなくｎａ坐剤２５ｍｇ"
"ジクロフェナクＮａ坐剤５０ｍｇ","じくろふぇなくｎａ坐剤５０ｍｇ"
"ジクロフェナクＮａ徐放カプセル３７．５ｍｇ","じくろふぇなくｎａ徐放かぷせる３７．５ｍｇ"
"ジクロフェナクＮａ点眼液０．１％","じくろふぇなくｎａ点眼液０．１％"
"ジクロフェナクＮａ錠２５ｍｇ","じくろふぇなくｎａ錠２５ｍｇ"
"ジクロード点眼液０．１％","じくろーど点眼液０．１％"
"ジゴキシン錠０．０６２５","じごきしん錠０．０６２５"
"ジゴキシン錠０．１２５ｍｇ","じごきしん錠０．１２５ｍｇ"
"ジゴキシン錠０．２５ｍｇ","じごきしん錠０．２５ｍｇ"
"ジゴキシンＫＹ錠０．２５","じごきしんｋｙ錠０．２５"
"ジゴシンエリキシル０．０５ｍｇ／ｍＬ","じごしんえりきしる０．０５ｍｇ／ｍｌ"
"ジゴシン散０．１％","じごしん散０．１％"
"ジゴシン注０．２５ｍｇ","じごしん注０．２５ｍｇ"
"ジゴシン錠０．１２５ｍｇ","じごしん錠０．１２５ｍｇ"
"ジゴシン錠０．２５ｍｇ","じごしん錠０．２５ｍｇ"
"ジスチグミン臭化物錠５ｍｇ","じすちぐみん臭化物錠５ｍｇ"
"ジスバルカプセル４０ｍｇ","じすばるかぷせる４０ｍｇ"
"ジスロマックカプセル小児用１００ｍｇ","じすろまっくかぷせる小児用１００ｍｇ"
"ジスロマック点滴静注用５００ｍｇ","じすろまっく点滴静注用５００ｍｇ"
"ジスロマック細粒小児用１０％","じすろまっく細粒小児用１０％"
"ジスロマック錠２５０ｍｇ","じすろまっく錠２５０ｍｇ"
"ジスロマック錠６００ｍｇ","じすろまっく錠６００ｍｇ"
"ジセタミン錠２５","じせたみん錠２５"
"ジセレカ錠１００ｍｇ","じせれか錠１００ｍｇ"
"ジセレカ錠２００ｍｇ","じせれか錠２００ｍｇ"
"ジソピラミドリン酸塩徐放錠１５０ｍｇ","じそぴらみどりん酸塩徐放錠１５０ｍｇ"
"ジソピラミド徐放錠１５０ｍｇ","じそぴらみど徐放錠１５０ｍｇ"
"ジトリペンタートカル静注１０００ｍｇ","じとりぺんたーとかる静注１０００ｍｇ"
"ジノプロスト注射液１０００μｇ","じのぷろすと注射液１０００μｇ"
"ジノプロスト注射液２０００μｇ","じのぷろすと注射液２０００μｇ"
"ジヒドロコデインリン酸塩原末","じひどろこでいんりん酸塩原末"
"ジヒドロコデインリン酸塩散１％","じひどろこでいんりん酸塩散１％"
"ジヒドロコデインリン酸塩散１％〈ハチ〉","じひどろこでいんりん酸塩散１％〈はち〉"
"ジヒドロコデインリン酸塩散１０％","じひどろこでいんりん酸塩散１０％"
"ジビイ静注用１０００","じびい静注用１０００"
"ジビイ静注用２０００","じびい静注用２０００"
"ジビイ静注用３０００","じびい静注用３０００"
"ジビイ静注用５００","じびい静注用５００"
"ジピリダモール散１２．５％","じぴりだもーる散１２．５％"
"ジピリダモール錠１００ｍｇ","じぴりだもーる錠１００ｍｇ"
"ジピリダモール錠１２．５ｍｇ","じぴりだもーる錠１２．５ｍｇ"
"ジピリダモール錠２５ｍｇ","じぴりだもーる錠２５ｍｇ"
"ジピリダモール静注液１０ｍｇ","じぴりだもーる静注液１０ｍｇ"
"ジフェニドール塩酸塩錠２５ｍｇ","じふぇにどーる塩酸塩錠２５ｍｇ"
"ジフェンヒドラミン塩酸塩注１０ｍｇ","じふぇんひどらみん塩酸塩注１０ｍｇ"
"ジフェンヒドラミン塩酸塩注３０ｍｇ","じふぇんひどらみん塩酸塩注３０ｍｇ"
"ジフォルタ注射液２０ｍｇ","じふぉるた注射液２０ｍｇ"
"ジフルカンカプセル１００ｍｇ","じふるかんかぷせる１００ｍｇ"
"ジフルカンカプセル５０ｍｇ","じふるかんかぷせる５０ｍｇ"
"ジフルカンドライシロップ１４００ｍｇ","じふるかんどらいしろっぷ１４００ｍｇ"
"ジフルカンドライシロップ３５０ｍｇ","じふるかんどらいしろっぷ３５０ｍｇ"
"ジフルカン静注液１００ｍｇ","じふるかん静注液１００ｍｇ"
"ジフルカン静注液２００ｍｇ","じふるかん静注液２００ｍｇ"
"ジフルカン静注液５０ｍｇ","じふるかん静注液５０ｍｇ"
"ジフルプレドナートクリーム０．０５％","じふるぷれどなーとくりーむ０．０５％"
"ジフルプレドナートローション０．０５％","じふるぷれどなーとろーしょん０．０５％"
"ジフルプレドナート軟膏０．０５％","じふるぷれどなーと軟膏０．０５％"
"ジフロラゾン酢酸エステルクリーム０．０５％","じふろらぞん酢酸えすてるくりーむ０．０５％"
"ジフロラゾン酢酸エステル軟膏０．０５％","じふろらぞん酢酸えすてる軟膏０．０５％"
"ジブカルソー注","じぶかるそー注"
"ジプレキサザイディス錠１０ｍｇ","じぷれきさざいでぃす錠１０ｍｇ"
"ジプレキサザイディス錠２．５ｍｇ","じぷれきさざいでぃす錠２．５ｍｇ"
"ジプレキサザイディス錠５ｍｇ","じぷれきさざいでぃす錠５ｍｇ"
"ジプレキサ筋注用１０ｍｇ","じぷれきさ筋注用１０ｍｇ"
"ジプレキサ細粒１％","じぷれきさ細粒１％"
"ジプレキサ錠１０ｍｇ","じぷれきさ錠１０ｍｇ"
"ジプレキサ錠２．５ｍｇ","じぷれきさ錠２．５ｍｇ"
"ジプレキサ錠５ｍｇ","じぷれきさ錠５ｍｇ"
"ジプロフィリン注３００ｍｇ","じぷろふぃりん注３００ｍｇ"
"ジベトス錠５０ｍｇ","じべとす錠５０ｍｇ"
"ジムソ膀胱内注入液５０％","じむそ膀胱内注入液５０％"
"ジメチコン内用液２％","じめちこん内用液２％"
"ジメチコン錠４０ｍｇ","じめちこん錠４０ｍｇ"
"ジメチコン錠８０ｍｇ","じめちこん錠８０ｍｇ"
"ジメモルファンリン酸塩シロップ小児用０．２５％","じめもるふぁんりん酸塩しろっぷ小児用０．２５％"
"ジメモルファンリン酸塩錠１０ｍｇ","じめもるふぁんりん酸塩錠１０ｍｇ"
"ジメモルファンリン酸塩ＤＳ小児用２．５％","じめもるふぁんりん酸塩ｄｓ小児用２．５％"
"ジメリン錠２５０ｍｇ","じめりん錠２５０ｍｇ"
"ジャカビ錠１０ｍｇ","じゃかび錠１０ｍｇ"
"ジャカビ錠５ｍｇ","じゃかび錠５ｍｇ"
"ジャクスタピッドカプセル１０ｍｇ","じゃくすたぴっどかぷせる１０ｍｇ"
"ジャクスタピッドカプセル２０ｍｇ","じゃくすたぴっどかぷせる２０ｍｇ"
"ジャクスタピッドカプセル５ｍｇ","じゃくすたぴっどかぷせる５ｍｇ"
"ジャディアンス錠１０ｍｇ","じゃでぃあんす錠１０ｍｇ"
"ジャディアンス錠２５ｍｇ","じゃでぃあんす錠２５ｍｇ"
"ジャドニュ顆粒分包３６０ｍｇ","じゃどにゅ顆粒分包３６０ｍｇ"
"ジャドニュ顆粒分包９０ｍｇ","じゃどにゅ顆粒分包９０ｍｇ"
"ジャヌビア錠１００ｍｇ","じゃぬびあ錠１００ｍｇ"
"ジャヌビア錠１２．５ｍｇ","じゃぬびあ錠１２．５ｍｇ"
"ジャヌビア錠２５ｍｇ","じゃぬびあ錠２５ｍｇ"
"ジャヌビア錠５０ｍｇ","じゃぬびあ錠５０ｍｇ"
"ジャルカ配合錠","じゃるか配合錠"
"ジュウヤクダイコーＭ","じゅうやくだいこーｍ"
"ジュリナ錠０．５ｍｇ","じゅりな錠０．５ｍｇ"
"ジュンコウ　きゅう帰膠艾湯ＦＣエキス細粒　医療用","じゅんこう　きゅう帰膠艾湯ｆｃえきす細粒　医療用"
"ジュンコウ　よく苡仁湯ＦＣエキス細粒　医療用","じゅんこう　よく苡仁湯ｆｃえきす細粒　医療用"
"ジュンコウ　乙字湯ＦＣエキス細粒　医療用","じゅんこう　乙字湯ｆｃえきす細粒　医療用"
"ジュンコウ　五苓散料ＦＣエキス細粒　医療用","じゅんこう　五苓散料ｆｃえきす細粒　医療用"
"ジュンコウ　六味地黄丸料ＦＣエキス細粒　医療用","じゅんこう　六味地黄丸料ｆｃえきす細粒　医療用"
"ジュンコウ　加味逍遙散ＦＣエキス細粒　医療用","じゅんこう　加味逍遙散ｆｃえきす細粒　医療用"
"ジュンコウ　加味逍遙散ＦＣエキス錠　医療用","じゅんこう　加味逍遙散ｆｃえきす錠　医療用"
"ジュンコウ　十全大補湯ＦＣエキス細粒　医療用","じゅんこう　十全大補湯ｆｃえきす細粒　医療用"
"ジュンコウ　半夏厚朴湯ＦＣエキス細粒　医療用","じゅんこう　半夏厚朴湯ｆｃえきす細粒　医療用"
"ジュンコウ　半夏瀉心湯ＦＣエキス細粒　医療用","じゅんこう　半夏瀉心湯ｆｃえきす細粒　医療用"
"ジュンコウ　呉茱萸湯ＦＣエキス細粒　医療用","じゅんこう　呉茱萸湯ｆｃえきす細粒　医療用"
"ジュンコウ　四物湯ＦＣエキス細粒　医療用","じゅんこう　四物湯ｆｃえきす細粒　医療用"
"ジュンコウ　大柴胡湯ＦＣエキス細粒　医療用","じゅんこう　大柴胡湯ｆｃえきす細粒　医療用"
